date,10_percentile_5p_y,90_percentile_5p_y,mediana_5p_y,media
01.07.2021 00:00:00,12.0,23.0,16.0,12.0
08.07.2021 00:00:00,13.0,16.0,14.0,10.0
15.07.2021 00:00:00,14.0,17.0,16.0,9.0
22.07.2021 00:00:00,12.0,16.0,13.0,12.0
29.07.2021 00:00:00,11.0,21.0,15.0,17.0
05.08.2021 00:00:00,11.0,19.0,16.0,11.0
12.08.2021 00:00:00,10.0,16.0,12.0,12.0
19.08.2021 00:00:00,9.0,13.0,11.0,17.0
26.08.2021 00:00:00,13.0,14.0,13.0,12.0
02.09.2021 00:00:00,11.0,20.0,17.0,8.0
09.09.2021 00:00:00,9.0,15.0,10.0,17.0
16.09.2021 00:00:00,11.0,22.0,18.0,23.0
23.09.2021 00:00:00,8.0,24.0,19.0,9.0
30.09.2021 00:00:00,10.0,19.0,15.0,15.0
07.10.2021 00:00:00,10.0,23.0,16.0,10.0
14.10.2021 00:00:00,10.0,21.0,14.0,14.0
21.10.2021 00:00:00,12.0,32.0,14.0,18.0
28.10.2021 00:00:00,14.0,27.0,17.0,16.0
04.11.2021 00:00:00,12.0,26.0,22.0,16.0
11.11.2021 00:00:00,11.0,21.0,15.0,12.0
18.11.2021 00:00:00,12.0,29.0,18.0,19.0
25.11.2021 00:00:00,12.0,26.0,18.0,18.0
02.12.2021 00:00:00,15.0,30.0,18.0,13.0
09.12.2021 00:00:00,19.0,34.0,24.0,15.0
16.12.2021 00:00:00,15.0,28.0,17.0,17.0
23.12.2021 00:00:00,15.0,32.0,26.0,30.0
30.12.2021 00:00:00,14.0,22.0,19.0,28.0
07.01.2022 00:00:00,17.0,21.0,19.0,20.0
14.01.2022 00:00:00,18.0,38.0,20.0,19.0
21.01.2022 00:00:00,17.0,29.0,20.0,21.0
28.01.2022 00:00:00,19.0,39.0,32.0,40.0
04.02.2022 00:00:00,19.0,51.0,22.0,15.0
11.02.2022 00:00:00,17.0,24.0,22.0,25.0
18.02.2022 00:00:00,19.0,26.0,21.0,19.0
25.02.2022 00:00:00,30.0,47.0,38.0,21.0
04.03.2022 00:00:00,19.0,43.0,24.0,19.0
11.03.2022 00:00:00,9.0,27.0,16.0,36.0
18.03.2022 00:00:00,9.0,28.0,13.0,35.0
25.03.2022 00:00:00,14.0,30.0,16.0,36.0
01.04.2022 00:00:00,18.0,27.0,20.0,37.0
08.04.2022 00:00:00,13.0,20.0,17.0,17.0
15.04.2022 00:00:00,11.0,21.0,13.0,17.0
22.04.2022 00:00:00,12.0,20.0,17.0,20.0
29.04.2022 00:00:00,13.0,25.0,16.0,11.0
06.05.2022 00:00:00,7.0,14.0,9.0,12.0
13.05.2022 00:00:00,9.0,15.0,10.0,14.0
20.05.2022 00:00:00,8.0,12.0,11.0,20.0
27.05.2022 00:00:00,8.0,14.0,11.0,19.0
03.06.2022 00:00:00,10.0,20.0,13.0,14.0
10.06.2022 00:00:00,10.0,17.0,11.0,13.0
17.06.2022 00:00:00,10.0,22.0,17.0,14.0
24.06.2022 00:00:00,10.0,22.0,15.0,25.0
01.07.2022 00:00:00,12.0,23.0,13.0,18.0
08.07.2022 00:00:00,11.0,15.0,13.0,13.0
15.07.2022 00:00:00,11.0,16.0,15.0,12.0
22.07.2022 00:00:00,12.0,16.0,13.0,23.0
29.07.2022 00:00:00,11.0,21.0,15.0,20.0
05.08.2022 00:00:00,10.0,19.0,16.0,11.0
12.08.2022 00:00:00,12.0,16.0,12.0,13.0
19.08.2022 00:00:00,9.0,15.0,11.0,12.0
26.08.2022 00:00:00,12.0,14.0,13.0,9.0
02.09.2022 00:00:00,9.0,19.0,11.0,13.0
09.09.2022 00:00:00,9.0,15.0,10.0,13.0
16.09.2022 00:00:00,11.0,22.0,18.0,12.0
23.09.2022 00:00:00,8.0,24.0,19.0,8.0
30.09.2022 00:00:00,10.0,17.0,15.0,12.0
07.10.2022 00:00:00,9.0,23.0,11.0,14.0
14.10.2022 00:00:00,10.0,21.0,14.0,19.0
21.10.2022 00:00:00,12.0,32.0,18.0,25.0
28.10.2022 00:00:00,14.0,27.0,16.0,20.0
04.11.2022 00:00:00,12.0,26.0,16.0,22.0
11.11.2022 00:00:00,10.0,21.0,13.0,12.0
18.11.2022 00:00:00,12.0,26.0,18.0,14.0
25.11.2022 00:00:00,12.0,24.0,18.0,10.0
02.12.2022 00:00:00,13.0,30.0,18.0,25.0
09.12.2022 00:00:00,17.0,25.0,19.0,15.0
16.12.2022 00:00:00,15.0,18.0,17.0,21.0
23.12.2022 00:00:00,15.0,31.0,26.0,23.0
30.12.2022 00:00:00,14.0,26.0,19.0,24.0
07.01.2023 00:00:00,17.0,21.0,19.0,20.0
14.01.2023 00:00:00,18.0,23.0,19.0,17.0
21.01.2023 00:00:00,17.0,29.0,21.0,15.0
28.01.2023 00:00:00,19.0,38.0,32.0,22.0
04.02.2023 00:00:00,16.0,23.0,20.0,23.0
11.02.2023 00:00:00,17.0,25.0,22.0,22.0
18.02.2023 00:00:00,19.0,24.0,19.0,35.0
25.02.2023 00:00:00,23.0,45.0,35.0,44.0
04.03.2023 00:00:00,19.0,43.0,24.0,21.0
11.03.2023 00:00:00,12.0,33.0,25.0,23.0
18.03.2023 00:00:00,9.0,27.0,13.0,11.0
25.03.2023 00:00:00,14.0,30.0,16.0,30.0
01.04.2023 00:00:00,19.0,33.0,27.0,10.0
08.04.2023 00:00:00,13.0,20.0,17.0,14.0
15.04.2023 00:00:00,11.0,18.0,13.0,12.0
22.04.2023 00:00:00,15.0,20.0,19.0,7.0
29.04.2023 00:00:00,11.0,25.0,16.0,10.0
06.05.2023 00:00:00,7.0,14.0,10.0,12.0
13.05.2023 00:00:00,9.0,15.0,14.0,11.0
20.05.2023 00:00:00,8.0,16.0,11.0,7.0
27.05.2023 00:00:00,8.0,17.0,14.0,13.0
03.06.2023 00:00:00,10.0,16.0,13.0,15.0
10.06.2023 00:00:00,10.0,17.0,13.0,11.0
17.06.2023 00:00:00,10.0,18.0,14.0,14.0
24.06.2023 00:00:00,10.0,25.0,15.0,20.0
01.07.2023 00:00:00,12.0,23.0,16.0,15.0
08.07.2023 00:00:00,11.0,15.0,13.0,11.0
15.07.2023 00:00:00,10.0,16.0,14.0,17.0
22.07.2023 00:00:00,12.0,20.0,13.0,21.0
29.07.2023 00:00:00,14.0,22.0,17.0,11.0
05.08.2023 00:00:00,10.0,17.0,11.0,12.0
12.08.2023 00:00:00,12.0,16.0,13.0,8.0
19.08.2023 00:00:00,10.0,15.0,12.0,15.0
26.08.2023 00:00:00,10.0,14.0,13.0,28.0
02.09.2023 00:00:00,9.0,15.0,11.0,7.0
09.09.2023 00:00:00,9.0,15.0,12.0,16.0
16.09.2023 00:00:00,13.0,22.0,18.0,18.0
23.09.2023 00:00:00,8.0,24.0,19.0,11.0
30.09.2023 00:00:00,9.0,15.0,15.0,13.0
07.10.2023 00:00:00,9.0,16.0,11.0,24.0
14.10.2023 00:00:00,10.0,20.0,14.0,31.0
21.10.2023 00:00:00,12.0,27.0,18.0,14.0
28.10.2023 00:00:00,14.0,23.0,16.0,9.0
04.11.2023 00:00:00,12.0,26.0,16.0,7.0
11.11.2023 00:00:00,10.0,20.0,12.0,8.0
18.11.2023 00:00:00,10.0,26.0,18.0,11.0
25.11.2023 00:00:00,9.0,18.0,17.0,14.0
02.12.2023 00:00:00,13.0,30.0,23.0,13.0
09.12.2023 00:00:00,15.0,23.0,19.0,14.0
16.12.2023 00:00:00,16.0,20.0,17.0,15.0
23.12.2023 00:00:00,15.0,31.0,23.0,17.0
30.12.2023 00:00:00,14.0,26.0,22.0,17.0
07.01.2024 00:00,18.0,21.0,20.0,11.0
14.01.2024 00:00,18.0,23.0,19.0,17.0
21.01.2024 00:00,15.0,29.0,21.0,20.0
28.01.2024 00:00,17.0,38.0,32.0,28.0
04.02.2024 00:00,16.0,23.0,20.0,26.0
11.02.2024 00:00,18.0,25.0,22.0,20.0
18.02.2024 00:00,19.0,29.0,19.0,17.0
25.02.2024 00:00,23.0,48.0,38.0,20.0
03.03.2024 00:00,19.0,38.0,21.0,11.0
10.03.2024 00:00,12.0,33.0,23.0,12.0
17.03.2024 00:00,9.0,27.0,13.0,12.0
24.03.2024 00:00,14.0,34.0,21.0,20.0
31.03.2024 00:00,14.0,33.0,27.0,17.0
07.04.2024 00:00,15.0,20.0,17.0,10.0
14.04.2024 00:00,12.0,18.0,13.0,16.0
21.04.2024 00:00,10.0,20.0,17.0,11.0
28.04.2024 00:00,10.0,21.0,11.0,8.0
05.05.2024 00:00,7.0,12.0,10.0,13.0
12.05.2024 00:00,9.0,14.0,11.0,10.0
19.05.2024 00:00,6.0,16.0,10.0,9.0
26.05.2024 00:00,8.0,17.0,13.0,8.0
02.06.2024 00:00,10.0,15.0,13.0,8.0
09.06.2024 00:00,10.0,17.0,11.0,13.0
16.06.2024 00:00,10.0,18.0,14.0,12.0
23.06.2024 00:00,10.0,25.0,20.0,18.0
30.06.2024 00:00,13.0,23.0,16.0,12.0
07.07.2024 00:00,10.0,15.0,13.0,14.0
14.07.2024 00:00,10.0,16.0,14.0,15.0
21.07.2024 00:00,12.0,22.0,15.0,18.0
28.07.2024 00:00,12.0,22.0,17.0,15.0
04.08.2024 00:00,10.0,15.0,11.0,17.0
11.08.2024 00:00,10.0,15.0,12.0,16.0
18.08.2024 00:00,10.0,16.0,13.0,18.0
25.08.2024 00:00,10.0,22.0,13.0,15.0
01.09.2024 00:00,7.0,15.0,11.0,18.0
08.09.2024 00:00,9.0,17.0,13.0,13.0
15.09.2024 00:00,13.0,21.0,18.0,7.0
22.09.2024 00:00,8.0,23.0,11.0,11.0
29.09.2024 00:00,9.0,15.0,13.0,10.0
06.10.2024 00:00,9.0,20.0,11.0,8.0
13.10.2024 00:00,10.0,26.0,14.0,9.0
20.10.2024 00:00,12.0,22.0,14.0,11.0
27.10.2024 00:00,11.0,18.0,15.0,18.0
03.11.2024 00:00,11.0,26.0,16.0,17.0
10.11.2024 00:00,8.0,20.0,12.0,20.0
17.11.2024 00:00,9.0,26.0,14.0,25.0
24.11.2024 00:00,9.0,18.0,14.0,17.0
01.12.2024 00:00,13.0,30.0,13.0,18.0
08.12.2024 00:00,14.0,19.0,15.0,21.0
15.12.2024 00:00,15.0,20.0,17.0,27.0
22.12.2024 00:00,13.0,27.0,22.0,16.0
29.12.2024 00:00,14.0,26.0,17.0,11.0
