Default,Rev_gr,EBITDA_gr,Cap_gr,CR,QR,Cash_ratio,WC_cycle,DTA,DTE,LR,EBITDA_debt,IC,CTI,IC_CF,DCR,CFR,CRA,CRE,ROA,ROE,NPM,GPM,OPM,RecT,InvT,PayT,TA,FA,WC,LI,AuditSt,ExtRtg
0,1.24,1.17,1.32,5.58,4.12,2.81,63.66,0.24,0.46,1.93,0.93,16.31,-0.74,2.73,-0.4,-0.12,-0.11,-0.21,0.15,0.28,0.15,0.95,0.16,5.73,0.29,0.78,0.95,2.68,1.7,0,1,0
0,0.57,0.44,0.92,2.32,0.78,0.14,372.4,0.2,0.33,1.61,0.3,2.9,1,-0.79,-0.18,-0.08,-0.04,-0.06,0.04,0.06,0.09,0.19,0.14,1.64,1.83,7.24,0.44,1.89,0.95,0,1,0
0,0.63,0.43,1.17,2.3,0.11,0.11,69.43,0.2,0.31,1.53,0.28,2.93,26.02,141.97,13.48,1,2.87,4.52,0.06,0.09,0.02,0.09,0.02,0,3.46,10.1,2.87,13.51,6.07,0,1,0
0,0.84,1,0,0.64,0.04,0.04,105.53,0.71,-1.48,-2.09,0.32,0,29.02,-50.76,-1.53,-0.37,-0.72,1.74,0.15,-0.36,0.08,-0.01,-0.01,70.16,2.16,5.33,1.95,64.29,-5.55,0,1,0
0,0.94,1.89,1.15,1.37,0.58,0,19.28,0.12,3.54,30.22,0.7,1.21,2.09,6.41,0.84,0.19,0.11,3.18,0.09,2.64,0.16,0.26,0.05,4.73,7.69,3.47,0.58,0.9,4.76,0,1,0
0,2.02,3.52,2.61,1.08,0.41,0.23,3.3,0.44,1.22,2.8,0.62,7.97,0.54,721.8,0.32,0.16,0.15,0.56,0.24,0.89,0.26,0.6,0.3,18.87,2.33,2.12,0.94,1.43,28.74,0,1,0
0,1.38,1.84,12.94,3.63,1.27,0.04,44.96,0,0,1.21,1,98.63,0.98,98.58,0,0.12,0.42,0.69,0.42,0.69,0.12,0.17,0.12,17.11,12.14,56.78,3.41,7.14,7.93,0,1,0
0,1.5,2.34,1.89,1.59,1.21,0.39,34.54,0.2,0.48,2.44,1.36,14.01,4.79,70,5.66,0.59,1.61,3.58,0.29,0.64,0.11,0.19,0.12,6.72,17.1,8.88,2.74,14.67,6.09,0,1,0
0,6.92,1.67,1.51,0.06,0.06,0.06,1.07,0.1,0.11,1.11,1.97,0,1,0,1.97,0.75,0.23,0.27,0.23,0.26,0.73,0.79,0.75,0,342.26,0,0.31,0.31,-2.79,0,1,0
0,1.05,1.17,6.32,1.98,1.89,0.11,180.92,0.16,0.43,2.64,1.61,5.89,0.2,7.96,0.16,0.01,0.03,0.12,0.12,0.48,0.04,0.9,0.05,5.52,3.18,0.34,3.16,15.28,6.46,0,1,0
0,1.39,1.44,0.72,1,1,1,16.66,0.42,0.72,1.72,0.84,5.11,1.42,8.04,0.99,0.48,0.37,0.59,0.32,0.5,0.41,0.82,0.41,0,21.9,0.78,0.78,0.8,19.98,0,1,0
0,0.87,1.06,1.17,2.81,0.31,0.29,338.83,0.09,0.15,1.61,0.93,16.77,1,46.82,2.49,0.41,0.26,0.41,0.1,0.15,0.15,0.41,0.15,124.88,1.07,85.78,0.63,2.98,1.11,0,1,0
0,0.96,0.84,1.02,0.71,0.51,0.14,-4.88,0.11,0.16,1.45,0.46,-0.54,-4.89,21.34,0.68,0.38,0.08,0.11,-0.02,-0.02,-0.08,0.09,-0.03,8.36,26.77,5.87,0.21,0.22,-11.23,0,1,0
0,0.58,0.59,0.46,1.03,0.33,0.16,50.5,0.56,19.3,34.31,0.14,771.34,-3.94,-4.57,-0.57,-0.22,-0.42,-6.97,0.09,1.56,0.05,0.16,0.06,9.14,5.32,6.29,1.92,30783.19,50.63,0,1,0
0,1.2,2.2,1,1.24,0.31,0.12,-305.24,0.47,8.78,18.8,0.29,7,0.02,2.14,0.01,0,0,-0.44,0.08,-12.75,0.11,0.52,0.19,10.1,0.49,1.07,0.79,6.38,4.15,0,1,0
0,0.77,0.71,1.03,3.24,1.19,1.19,47.81,0.07,0.08,1.21,0.74,2.63,37.74,167.22,47,1.52,3.26,3.96,0.05,0.06,0.02,0.1,0.02,0,4.82,13.06,2.14,4.84,5.42,0,1,0
0,1.51,1.18,1.34,0.52,0.51,0.07,47.79,0.31,1.17,3.76,1.21,4.78,1.84,11.25,0.58,0.09,0.19,0.78,0.07,0.29,0.03,1,0.05,7.64,0,0,2.08,3.77,-5.91,0,0,0
0,1.09,1.31,1.31,0.84,0.4,0,250.72,0.39,2.14,5.52,0.9,0.92,19.49,27.4,2.17,0.5,0.91,5.28,0.05,0.27,0.03,0.91,0.03,10.49,1.69,0.35,1.81,2.98,-23.97,0,0,0
0,-1,0.97,1.04,5.01,4.82,4.24,0,0.18,0.22,1.25,0.46,-4.84,-0.27,2.73,0.21,0,0.04,0.05,0.04,0.05,0,0,0,0,0,0.23,0,0,0,0,0,0
0,1,1,1.42,5.39,2.09,0.2,91.3,0.08,0.1,1.34,3.41,29.55,0.18,6.8,0.58,0.02,0.05,0.07,0.29,0.38,0.12,0.27,0.12,10.19,5.06,21.94,2.47,96.75,2.61,0,0,0
0,0.49,-1,0.95,1.02,0.36,0.01,181.64,0.17,1.43,8.21,-0.03,-2.86,5.28,6.53,0.69,0.1,0.1,0.95,-0.01,-0.05,-0.01,0.07,0,4.5,2.09,4.93,1.07,15.8,57.89,0,0,0
0,0.89,0.46,0.77,2.58,1.61,0.44,98.19,0.08,0.12,1.54,1.17,4.35,2.26,41.51,1.7,0.08,0.12,0.18,0.01,0.01,0,0.14,0.03,3.95,10.55,12.62,1.57,13.13,3.46,0,0,0
0,1.44,1.36,2.42,0.8,0.41,0.41,129.34,0.06,0.38,6.39,1.81,6.89,6.3,0,9.75,0.67,0.69,5.23,0.11,0.83,0.11,0.36,0.12,0,2.82,0.95,1.04,2.55,-5.27,0,0,0
0,1.65,1.7,1.09,1.24,0.86,0.07,4.89,0.1,0.3,2.96,1.41,0,-0.81,-4.45,-1.14,-0.05,-0.14,-0.36,0.09,0.23,0.03,0.16,0.06,6.76,16.96,5.17,2.96,12.36,15.27,0,0,0
0,2.16,6.01,1.04,1.48,1.23,0.02,38.29,0.09,0.14,1.58,2.45,8.91,0.89,15.37,1.63,0.15,0.15,0.23,0.1,0.16,0.1,0.48,0.16,4.48,11.79,4.92,1.01,1.4,8.74,0,0,0
0,0.95,1.03,1.13,8.94,1.35,0.4,32.33,0.09,0.1,1.1,1.63,12.09,0.08,2.26,0.1,0.01,0.01,0.01,0.11,0.12,0.15,0.31,0.17,11.29,0.89,0,0.74,2.6,1.07,0,0,0
0,1096.46,1724.41,2436.22,1.74,0.42,0.07,86.17,0.12,0.3,2.46,2.03,30.42,2.42,1630.26,4.99,0.54,1.21,2.99,0.48,1.18,0.21,0.29,0.22,14.47,3.62,9.17,2.25,9.98,3.42,0,0,0
0,1.14,1.23,0.82,1,1,1,-20.81,0.57,1.34,2.34,0.75,7.92,0.84,7.78,0.63,0.14,0.38,0.76,0.45,0.91,0.16,0.24,0.16,0,30.63,11.15,2.82,3.66,14.06,0,0,0
0,1.2,1.68,2.25,1.21,0.34,0.09,60.5,0.23,0.76,3.3,0.91,6.14,0,1.32,0,0,0,0,0.2,0.77,0.08,0.22,0.08,11.39,4.5,6.92,2.42,11.41,14.29,0,0,0
0,1.19,2.17,0.76,1.03,0.09,0.02,56.42,0.27,5.64,20.69,0.41,2.53,0.9,2.22,0.13,0.02,0.04,0.65,0.04,0.6,0.02,0.01,0.04,17.83,2.78,3.83,2.22,183.83,75.79,0,0,0
0,504.34,1076.28,1516.57,2.78,1.1,0.01,61.18,0.12,0.19,1.65,1.52,6.49,-0.61,-2.39,-0.82,-0.32,-0.19,-0.32,0.41,0.68,0.68,0.76,0.52,2,0.6,3,0.61,2.71,0.61,0,0,0
0,1.76,1.53,4.47,1,1,1,39.65,0.34,0.53,1.53,1.11,0,0.17,2.89,0.19,0.03,0.12,0.16,0.6,0.81,0.15,0.57,0.18,0,9.2,0,3.93,4.71,11.91,0,0,0
0,1745.54,1262.51,1497.47,3.11,2.23,1.43,26.99,0.19,0.24,1.24,1.44,10.38,1.05,12.09,1.52,0.13,0.59,0.73,0.5,0.61,0.11,0.18,0.13,31.85,23.5,0,4.45,9.76,6.02,0,0,0
0,2.24,1.31,2.25,1,1,1,159.7,0,0,1,1,36.53,1.1,41.05,0,0.09,0.11,0.35,0.1,0.31,0.08,0.11,0.08,6.28,2.01,4.57,1.33,36.57,3.19,0,0,0
0,1.32,1,0,0.85,0,0.02,172.03,0.26,-1.58,-6.2,0.03,0,20.8,10.16,0.6,0.25,0.17,-0.94,0.01,-0.03,0.01,0.66,0.01,-43.57,0.4,-2.02,0.65,60.65,-3.55,0,0,0
0,3.64,47.13,2.84,1.53,0.4,0.33,38.4,0.12,0.24,1.98,3.15,0,0.32,14.91,0.95,0.03,0.16,0.34,0.49,1.06,0.1,0.42,0.11,70.95,5.95,13.01,4.88,13.15,18.37,0,0,0
0,1.35,1.35,1.17,8.27,3.52,2.11,-67.54,0.68,2.32,3.42,0.28,0,1,4.41,0.09,0.16,0.06,0.22,0.06,0.22,0.16,0.97,0.16,10.5,0.66,3.57,0.39,0.84,1.63,0,0,0
0,1.51,1.93,0.91,0.95,0,0.06,-27.36,0.02,0.04,1.58,4.5,0,-113.58,195.74,10.98,0.45,0.3,0.4,-0.01,-0.01,-0.01,0.23,0,-188.15,14.56,7.23,0.67,0.82,-66.45,0,0,0
0,1.14,1,1.26,0.42,0.29,0.09,51.49,0.52,8.49,16.18,0.94,13.17,0.16,4.12,0.15,0.12,0.08,1.44,0.03,0.53,0.04,1,0.71,7.09,0,0.01,0.68,0.9,-1.8,0,0,0
0,0.58,1,1.05,2,0.56,0.04,462.26,0.28,0.41,1.46,0.11,1.01,-1.8,1.11,-0.2,-0.11,-0.06,-0.08,0.02,0.03,0.04,0.38,0.06,1.83,1.26,13.76,0.5,1.31,1.62,0,1,0
0,1.06,2.76,6.29,2.75,0.55,0.24,78.88,0.26,0.5,1.93,0.2,0,0.96,0,0.19,0.02,0.05,0.17,0.03,0.1,0.01,0.07,0.02,28.9,4.29,19.36,2.18,8.4,4.2,0,1,0
0,4.81,4.31,1.76,1,1,1,0,0.36,0.56,1.56,0.81,0,1,0,0.81,0.59,0.33,0.57,0.31,0.55,0.57,1,0.59,0,0,0,0.56,0.62,2.72,0,1,0
0,1.1,1.11,1.35,1.87,0.56,0.07,194.38,0.18,0.38,2.11,0.58,9.23,-0.95,6.52,-0.46,-0.07,-0.09,-0.2,0.1,0.23,0.08,0.19,0.09,7.99,1.48,3.73,1.19,46.77,2.5,0,1,0
0,1.82,1.84,1.03,1,1,1,0,0.09,0.1,1.1,0.66,3.92,0.81,6.33,0.73,0.81,0.07,0.08,0.06,0.07,0.73,1,0.73,0,0,0,0.09,0.09,168.41,0,1,0
0,0.85,2.43,0.95,1.25,0.39,0.04,114.74,0.06,0.13,2.02,1.55,15.5,0.7,15.49,0.98,0.08,0.06,0.12,0.07,0.16,0.1,0.18,0.11,8.27,2.33,4.25,0.74,1.37,7.16,0,1,0
0,1.41,1.98,1.49,2.81,1.04,0.27,156.74,0.16,0.25,1.53,2.15,18.32,1.01,23.14,2.13,0.17,0.35,0.64,0.28,0.51,0.14,0.44,0.17,8.72,2.02,5.54,2.02,153.19,3.22,0,1,0
0,448.34,564.28,849.72,0.82,0.31,0.01,85.24,0.22,0.99,4.46,0.16,3.73,0.98,5.18,0.27,0.07,0.12,0.54,0.11,0.48,0.06,0.22,0.04,7.14,5.33,10.6,1.66,4.54,-5.91,0,1,0
0,882.42,152.38,66.98,1,1,1,15.44,0.99,125.3,126.3,0.03,0,1,1.17,0.03,0,0.05,6.29,0.05,6.29,0,0.15,0,2327.46,23.9,-27945.25,15.11,176.14,8.27,0,1,0
0,42749.53,1,0,0.26,0.16,0.04,60.41,0.14,-1.78,-13.11,0.37,2.4,-9.03,-99.58,-3.31,-0.75,-0.9,11.78,0.1,-1.3,0.08,0.35,0.08,8.8,19.34,-5415.99,1.2,1.67,-0.76,0,1,0
0,1.39,0.98,1.18,0,0.18,0.22,-113.83,0.08,0.1,1.16,2.29,162.28,-1.36,-3.02,-2.56,-0.27,-0.22,-0.27,0.16,0.2,0.2,0.88,0.2,59.95,4.48,1.81,0.8,0.91,-5.11,0,1,0
0,925.66,892.21,1330.91,0.37,0.08,0.02,-162.83,0.25,0.4,1.59,0.55,4.03,1,5.03,0.55,0.54,0.28,0.44,0.21,0.33,0.41,0.81,0.54,80.71,5.59,1.57,0.51,0.54,-3.41,0,1,0
0,0.11,1.13,1.77,2.55,2.45,1.96,38.46,0,0,1.6,1,0,3.89,0,0,0.22,0.22,0.95,0.06,0.24,0.06,0.5,0.06,1.74,101.83,2.09,1,22.56,3.55,0,1,0
0,2.95,19.52,0.28,1.16,0.33,0.04,102.87,0.22,12.41,56.74,0.88,21.81,-0.15,2.28,-0.13,-0.06,-0.04,-0.73,0.25,4.55,0.38,0.91,0.4,3.55,0.26,0.83,0.66,315.11,3.47,0,1,0
0,1.58,1.09,1.8,1.21,1.12,0.04,-18.12,0.18,3.44,19.47,0.26,12.65,0,0,0,0,0,0,0.05,0.9,0.02,0.16,0.02,4.09,115.68,3.3,3.08,42.34,13.75,0,1,0
0,1838.62,1227.25,1037.03,1,1,1,104.52,0.21,0.27,1.27,0.08,0,2.46,0,0.21,0.25,0.09,0.11,0.03,0.04,0.09,0.13,0.09,0,3.49,2495.39,0.36,0.4,1.89,0,1,0
0,1.21,1.23,4.23,1.01,1.01,0,22.98,0.66,2.09,3.17,0.23,1.81,0,1,0,0,0,0,0.28,0.79,0.18,0.5,0.18,68.1,9.8,18.6,1.56,1.73,5409.96,0,1,0
0,0.8,0.55,1.52,5.37,1.95,0.92,97.47,0.2,0.25,1.25,0.48,0,0.28,0,0.13,0.05,0.03,0.04,0.07,0.1,0.12,0.43,0.18,24.05,4.18,71.19,0.61,0.69,5.46,0,1,0
0,1.11,1.11,1,5.61,5.54,3.1,335.44,0.48,1.12,2.33,0.27,0,0,5.09,0,0,0,0,0,0,0,1,0,1.09,0,0,0.15,0.23,0.29,1,1,0
0,1.57,2.27,1.54,16.82,7.49,0.2,29.15,0.3,0.44,1.48,5.15,94.37,0,0,0,0,0,0,1.68,2.61,0.25,0.48,0.26,36.28,13.53,46.34,6.68,12.07,13.44,1,1,0
0,0.95,0.93,1.28,1.77,0.63,0.53,102.26,0.26,0.49,1.86,0.57,25.7,0.66,19.18,0.34,0.08,0.1,0.19,0.14,0.25,0.11,0.26,0.14,22.28,2.85,8.67,1.24,4.08,3.66,1,1,0
0,1.01,1.58,0.89,1.05,0.43,0.02,83.38,0.64,3.68,5.74,0.15,1.46,-17.85,-5.03,-0.49,-0.16,-0.36,-1.69,0.02,0.11,0.01,0.14,0.03,9.14,7.03,43.05,2.29,5.96,60.03,1,1,0
0,1.01,1.58,0.89,1.05,0.43,0.02,83.38,0.64,3.68,5.74,0.15,1.46,-17.85,-5.03,-0.49,-0.16,-0.36,-1.69,0.02,0.11,0.01,0.14,0.03,9.14,7.03,43.05,2.29,5.96,60.03,1,1,0
0,0.99,1.15,1.23,247.31,69.88,59.61,-46.62,0.15,0.18,1.18,1.26,12.77,0.27,5.21,0.31,0.11,0.05,0.06,0.17,0.21,0.37,0.61,0.44,28.22,0.58,6.13,0.45,0.81,0.94,1,1,0
0,1.11,0.75,1.05,1.65,0.29,0.09,142.57,0.23,0.71,3.12,0.6,5.19,11.23,5.06,0.24,0.06,0.06,0.17,0.03,0.11,0.04,0.16,0.14,11.65,2.08,5.66,0.87,4.5,2.85,1,1,0
0,0.73,0.47,1.07,2.32,0.95,0.19,23.08,0.18,0.63,3.4,0.48,1.67,0.01,1.64,0.01,0,0,0,0.05,0.18,0.16,0.37,0.29,3.1,167.76,3.76,0.31,0.55,1.07,1,1,0
0,0.91,0.1,0.01,0.97,0.95,0.01,21.54,0.26,30.92,118.15,0.13,1.58,1,116.25,5.92,1.15,1.44,3.75,0.01,0.02,0,0.04,0.02,2.18,71.93,2.42,1.25,4.61,-50.45,1,1,0
0,1.89,1.24,4.27,1.62,0.53,0.5,79.79,0.38,5.46,14.49,0.28,6.45,3.49,78.55,0.78,0.12,0.35,6.87,0.06,1.24,0.02,0.38,0.04,89.98,3.13,8.94,2.97,102.9,6.66,1,1,0
0,1.15,0.72,0.92,0.35,0.16,0.07,8.97,0.38,0.71,1.85,0.24,0,0.9,0,0.21,0.07,0.09,0.15,0.1,0.16,0.08,1,0.08,40.67,0,-0.03,1.26,1.31,-10.73,1,1,0
0,0.98,1.13,1.82,0.6,0,0,33.18,0.06,0.07,1.1,0.8,0,1,0,0.78,0.59,0.06,0.07,0.06,0.07,0.59,1,0.61,11,0,-0.2,0.1,0.11,-9.43,1,1,0
0,1.09,0.74,1.06,0.8,0.28,0.02,47.15,0.31,0.75,2.45,0.14,1.43,-1.81,1.53,-0.06,-0.02,-0.02,-0.04,0.03,0.07,0.03,0.12,0.03,9.02,4.69,5.13,1.2,1.96,-11.47,1,1,0
0,0.65,0.58,0.64,1.08,0.39,0.1,-57.83,0.16,0.37,2.28,1.29,0,0.19,0,0.17,0.02,0.02,0.05,0.17,0.34,0.12,0.13,0.09,24.35,34.13,4.37,1.44,2.48,47.18,1,1,0
0,0.82,1,1.21,5.28,1.96,0.13,-17.09,0.27,0.41,1.56,0.57,4.13,-0.82,0.66,-0.06,-0.02,-0.02,-0.03,0.02,0.03,0.02,0.31,0.17,10.18,6.79,3.42,0.89,1.21,3.81,1,1,0
0,1.62,1.1,1.15,20.28,17.18,16.95,264.93,0.03,0.03,1.05,8.78,51.45,-0.26,30.32,2.24,0.37,0.08,0.08,0.23,0.24,1.09,-0.08,1.4,15.6,1.45,36.42,0.21,6.69,0.21,1,1,0
0,1,0.82,1.24,6.73,6.56,6.55,0.73,0.06,0.07,1.16,3.69,11.02,2.11,7.82,6.71,0.93,0.43,0.5,0.27,0.31,0.58,1,0.48,498.47,0,0,0.46,8.53,0.52,1,1,0
0,1.52,1.72,1.41,1,1,1,0,0.05,0.06,1.06,1.69,0,0.96,0,1.61,0.66,0.1,0.1,0.1,0.1,0.65,1,0.69,0,0,0,0.15,0.16,4,1,1,0
0,1.38,1.1,1.21,2.5,0.42,0.31,42.21,0.27,0.38,1.43,0.75,4.93,0.48,3.86,0.24,0.02,0.07,0.1,0.13,0.19,0.03,0.11,0.04,81.22,9.02,132.25,4.28,9.85,12.23,1,1,0
0,1.24,0.78,1.09,2.61,0.01,0.01,171.23,0.13,0.15,1.15,1.06,0,0.95,0,1.06,0.17,0.15,0.17,0.15,0.17,0.17,0.39,0.17,0,1.87,15.34,0.87,1.25,3.89,1,1,0
0,2.02,2.26,1.32,1.77,0.06,0.02,2.42,0.29,0.45,1.53,1.4,0,1,0,1.4,0.56,0.44,0.72,0.44,0.72,0.56,1,0.56,150.57,0,-0.41,0.78,1,8.43,1,1,0
0,0.66,0.39,0.55,1,1,1,33.76,0.19,0.23,1.23,1.69,45.72,1,7.07,-0.13,-0.02,-0.01,-0.02,0.18,0.27,0.24,1,0.24,10.81,0,-0.08,0.77,0.9,10.37,1,1,0
0,10.63,2.09,1.25,1.14,0.64,0.04,-127.43,0.1,0.13,1.34,2.98,17.54,1.4,26.62,3.84,0.72,0.45,0.55,0.32,0.4,0.52,0.86,0.52,4.56,0.98,1.76,0.62,1.7,14.17,1,1,0
0,1.64,3.29,2.37,1.43,1.34,1.32,-51.29,0.37,10.61,28.67,0.27,1.44,-10.24,-1.69,-0.85,-0.13,-0.42,-12.72,0.03,0.81,0.01,0.33,0.04,77.5,37.08,5.54,3.38,19.66,9.88,1,1,0
0,1.15,0.87,0.24,1.39,0.65,0.32,23.57,0.38,5.49,14.45,0.36,7.87,-1.67,-9.95,-0.52,-0.12,-0.26,-1.09,0.15,0.6,0.07,0.2,0.08,11.93,4.52,4.16,2.14,7.03,7.49,1,1,0
0,1.15,0.87,0.24,1.39,0.65,0.32,23.57,0.38,5.49,14.45,0.36,7.87,-1.67,-9.95,-0.52,-0.12,-0.26,-1.09,0.15,0.6,0.07,0.2,0.08,11.93,4.52,4.16,2.14,7.03,7.49,1,1,0
0,1.19,0.94,1.57,1.22,1.03,0.06,32.63,0.25,0.78,3.14,0.53,9.18,-2.55,91.37,-1.04,-0.08,-0.35,-0.99,0.18,0.5,0.04,0.07,0.04,5.81,28.42,8.48,4.34,166.5,21.46,1,1,0
0,2.02,2.26,1.32,1.77,0.06,0.02,2.42,0.29,0.45,1.53,1.4,0,1,0,1.4,0.56,0.44,0.72,0.44,0.72,0.56,1,0.56,150.57,0,-0.41,0.78,1,8.43,1,1,0
0,1.26,0.83,1.33,1.48,0.47,0.24,69.56,0.2,0.52,2.64,0.97,3.17,0.92,23.41,0.72,0.16,0.15,0.42,0.1,0.29,0.11,0.45,0.17,15.82,3.41,6.02,0.94,1.58,6.5,1,1,0
0,1.12,1.46,1.11,1.21,0.67,0.38,-5.71,0.34,0.89,2.64,0.95,3.67,1.21,8.07,0.71,0.3,0.25,0.67,0.09,0.23,0.1,0.32,0.25,10.44,14.89,5.6,0.85,1.19,13.91,1,1,0
0,1.3,1.73,1.21,1.78,1.18,0.08,44.07,0.14,0.24,1.79,1.08,7.29,0.53,11.61,0.5,0.09,0.07,0.13,0.1,0.19,0.12,0.21,0.16,4.69,5.78,3.77,0.85,1.38,4.76,1,1,0
1,3.71,1.64,1.06,0.93,0.39,0,102.28,0.57,2.03,3.57,0.06,1.35,-0.08,1.09,0,-0.01,0,-0.01,0.01,0.02,0.05,0.23,0.19,3.57,0.87,0.48,0.11,0.13,-10.59,0,1,0
1,0.66,1.56,1.05,1.89,0.34,0,125.71,0.23,1.11,4.81,0.3,1.95,2.68,0.53,-0.08,-0.11,-0.02,-0.09,0.01,0.05,0.06,0.5,0.14,2.9,0.26,0.73,0.17,0.35,0.62,0,1,0
1,8.49,1.17,2.12,2.3,1.67,0.04,142.45,0.54,7.33,13.47,0.24,2.19,-1.69,-4.58,-0.4,-0.36,-0.31,-3.95,0.08,1.05,0.1,0.32,0.21,2.26,5.47,4.24,0.86,3.55,1.42,0,1,0
1,1.62,5.13,3.64,0.22,0.02,0.02,-46.34,0.57,12.04,21.1,0.12,3.09,-0.05,1.18,-0.01,-0.03,-0.01,-0.14,0.06,1.14,0.27,0.65,0.49,6.75,0.6,3.63,0.23,0.29,-0.26,0,1,0
1,0.6,0.57,1.1,58.57,32.78,0.1,662.59,0.29,0.66,2.29,0.3,2.42,-0.02,1.61,-0.01,-0.01,0,0,0.05,0.09,0.11,0.29,0.23,1.06,1.13,64.93,0.42,1.29,0.61,0,1,0
1,1,1,1.02,2.53,1.84,0,192.88,0.56,2.28,4.11,0.15,1.08,-2.05,-1.45,-0.31,-0.55,-0.14,-0.72,0,0.02,0.02,0.52,0.27,1.1,3.76,1.56,0.26,0.41,1.01,0,1,0
1,1.39,1.65,1.19,23.37,1.14,0.72,283.21,0.81,4.5,5.57,0.24,1.25,0.02,1.07,0.01,0.01,0,0.03,0.03,0.17,0.06,0.64,0.38,69.5,1.25,27.56,0.48,0.67,1.68,0,1,0
1,1,0.97,1,1.69,0.77,0.01,249.21,0.29,0.88,3.06,0.24,2.99,0.28,1.68,0.04,0.05,0.01,0.04,0.03,0.09,0.13,0.38,0.24,0.76,1.46,0.14,0.24,0.7,0.83,0,1,0
1,1.11,2.5,3.4,1.58,0.15,0.01,57.95,0.3,4.55,15.15,0.3,2.85,-0.81,-0.81,-0.24,-0.22,-0.09,-1.7,0.05,1.09,0.14,0.3,0.28,6.3,0.29,0.84,0.38,0,0.89,0,1,0
1,1.01,0.75,0.82,1,1,1,112.32,0.97,30.38,31.38,0.07,0.83,0.13,1.14,0,0.07,0,0.12,-0.01,-0.19,-0.11,1,0.51,1.63,0,3.26,0.06,0.07,0.86,0,1,0
1,1.19,0.88,1.16,2.01,0.54,0.04,343.3,0.59,5.39,9.2,0.16,1.41,-2.77,-12.24,-0.31,-1.06,-0.2,-1.82,0.02,0.15,0.09,0.64,0.37,1.06,0.55,0.73,0.18,0.43,0.56,0,1,0
1,0.93,0.08,1.06,2.34,0.73,0,236.47,0.32,0.5,1.59,0.24,2.35,0.16,2.09,0.04,0.03,0.01,0.02,0.04,0.06,0.09,0.22,0.2,1.45,0.47,24.42,0.39,5.66,0.79,0,1,0
1,5.21,4.37,1.96,1.65,0.29,0.05,10.81,0.78,10.82,13.87,0.22,1.43,0.55,1.84,0.1,0.08,0.15,1.49,0.07,0.65,0.04,0.2,0.15,46.54,21.15,25.53,1.88,2.17,27.66,0,1,0
1,1.95,0.76,1.48,6.02,0.16,0.08,-301.44,0.4,2.13,5.31,0.29,1.82,0.19,1.44,0.06,0.06,0.03,0.15,0.05,0.27,0.1,0.32,0.28,40.71,0.31,1.18,0.45,0,0.5,0,1,0
1,1,1,1,30.94,5.88,0.05,199.66,0.38,0.63,1.65,0.26,2.75,-0.12,1.12,-0.03,-0.03,-0.01,-0.02,0.05,0.08,0.14,0.29,0.27,1.83,0.36,0,0.38,3.65,0.36,0,1,0
1,0,0,0,15.27,0.04,0,251.05,2.16,-1.78,-0.82,0,0,0,0,0,0,0,0,-0.01,0.01,0,0,0,0,1.25,8.78,0,0,0,0,1,0
1,-1,-1,0.19,25.7,22.95,0.05,0,0.59,1.59,2.7,0,-1.38,-1.89,3.91,0.3,0,0.1,0.15,-0.05,-0.08,0,0,0,0,0,0,0,0,0,0,1,0
1,0.64,-1,0,0.74,0.01,0,112.11,0.19,835.68,4303.8,-0.16,0,-3.69,0,0.6,0.09,0.08,0.26,-0.02,-0.07,-0.02,0.1,-0.02,2.14,10.42,3.91,0.89,2.53,-6.42,0,1,0
1,1.02,-1,0.86,1.31,0.49,0.01,339.85,0.24,3.2,13.43,-0.05,-0.2,-1.23,1.82,0.06,0.05,0.01,0.18,-0.01,-0.15,-0.04,0.87,-0.04,3.13,1.64,0.86,0.27,0.36,4.65,0,0,0
1,-1,-1,0,0.78,0.56,0.53,0,1.24,-3.55,-2.85,-0.02,0,-7.9,5.36,0.46,0,0.5,-2.04,-0.11,0.45,0,0,0,0,0,0.01,0,0,0,0,0,0
1,2.26,0,0.95,0.98,0.87,0,22.75,0.14,0.49,3.39,0,-0.07,-100.19,0,0.34,0.06,0.06,0.16,-0.01,-0.02,-0.01,0.18,0,2.19,9.94,2.02,1.01,2.36,-85,0,0,0
1,1.09,0,0,24.29,3.5,2.15,92.56,2.62,-0.93,-0.36,-0.01,0,-0.81,0,0.01,0.12,0.01,-0.01,-0.02,0.01,-0.15,0.3,-0.15,7.73,8.05,0.14,0.11,0.14,0.64,0,0,0
1,1.23,4.33,0,119.18,3.27,1.8,30.36,1.06,-4.37,-4.11,0.02,0.12,0.59,1.1,0,0.04,0,-0.02,-0.05,0.26,-0.46,0.12,0.07,12.02,0.12,0.08,0.11,0.77,0.14,0,0,0
1,0.98,1.35,0.9,0.79,0.24,0.06,110.62,0.54,5.06,9.31,0.13,0.87,0,0,0,0,0,0,-0.01,-0.12,-0.02,0.21,0.1,2.79,2.36,2.09,0.73,1.92,-4.84,0,0,0
1,1.02,1.19,0,0.62,0.6,0,97.54,0.65,-0.64,-0.99,0.04,0.41,0,0,0,0,0,0,-0.07,0.12,-0.48,0.22,0.15,0.16,3.74,0.09,0.13,0.96,-0.35,0,0,0
1,2.84,0,1.07,5.84,1.25,0.51,231.79,0.39,0.74,1.91,0,-0.09,11.99,-40.09,-0.08,-0.18,-0.03,-0.06,0.01,0.03,0.08,0.22,-0.01,1.81,3.19,4.33,0.17,0.47,0.28,0,0,0
