date,Highways,Main Roads
26.08.2022 00:00:00,25034.0,17724.0
02.09.2022 00:00:00,24116.0,17645.0
09.09.2022 00:00:00,23565.0,16968.0
16.09.2022 00:00:00,23452.0,17564.0
23.09.2022 00:00:00,21053.0,17297.0
30.09.2022 00:00:00,20625.0,16116.0
07.10.2022 00:00:00,21985.0,16492.0
14.10.2022 00:00:00,21249.0,16279.0
21.10.2022 00:00:00,20401.0,16576.0
28.10.2022 00:00:00,18649.0,15809.0
04.11.2022 00:00:00,18871.0,14260.0
11.11.2022 00:00:00,15745.0,15501.0
18.11.2022 00:00:00,15501.0,15662.0
25.11.2022 00:00:00,15329.0,15670.0
02.12.2022 00:00:00,15324.0,15785.0
09.12.2022 00:00:00,14704.0,14733.0
16.12.2022 00:00:00,14883.0,15382.0
23.12.2022 00:00:00,15977.0,16242.0
30.12.2022 00:00:00,15352.0,12484.0
07.01.2023 00:00:00,15527.0,11875.0
14.01.2023 00:00:00,14827.0,14957.0
21.01.2023 00:00:00,13954.0,15600.0
28.01.2023 00:00:00,14140.0,15915.0
04.02.2023 00:00:00,15098.0,16226.0
11.02.2023 00:00:00,14988.0,16245.0
18.02.2023 00:00:00,15797.0,16306.0
25.02.2023 00:00:00,16091.0,15259.0
04.03.2023 00:00:00,15922.0,16009.0
11.03.2023 00:00:00,15486.0,16666.0
18.03.2023 00:00:00,14790.0,16736.0
25.03.2023 00:00:00,14180.0,16811.0
01.04.2023 00:00:00,15154.0,16961.0
08.04.2023 00:00:00,21971.0,17644.0
15.04.2023 00:00:00,21678.0,15449.0
22.04.2023 00:00:00,19981.0,17090.0
29.04.2023 00:00:00,20547.0,17482.0
06.05.2023 00:00:00,19586.0,16216.0
13.05.2023 00:00:00,18330.0,17144.0
20.05.2023 00:00:00,20239.0,15820.0
27.05.2023 00:00:00,20620.0,17256.0
03.06.2023 00:00:00,22352.0,18039.0
10.06.2023 00:00:00,21946.0,17449.0
17.06.2023 00:00:00,21701.0,18931.0
24.06.2023 00:00:00,20916.0,18861.0
01.07.2023 00:00:00,20675.0,17169.0
08.07.2023 00:00:00,21351.0,17810.0
15.07.2023 00:00:00,24362.0,18254.0
22.07.2023 00:00:00,25635.0,18722.0
29.07.2023 00:00:00,28106.0,18388.0
05.08.2023 00:00:00,28100.0,15904.0
12.08.2023 00:00:00,27416.0,16560.0
19.08.2023 00:00:00,25992.0,15783.0
26.08.2023 00:00:00,25643.0,17195.0
02.09.2023 00:00:00,24542.0,16233.0
09.09.2023 00:00:00,25556.0,16403.0
16.09.2023 00:00:00,19123.0,16754.0
23.09.2023 00:00:00,20935.0,15702.0
30.09.2023 00:00:00,21028.0,16956.0
07.10.2023 00:00:00,23054.0,16769.0
14.10.2023 00:00:00,22015.0,16474.0
21.10.2023 00:00:00,20104.0,15777.0
28.10.2023 00:00:00,18184.0,15501.0
04.11.2023 00:00:00,17508.0,13247.0
11.11.2023 00:00:00,16996.0,14889.0
18.11.2023 00:00:00,15918.0,15435.0
25.11.2023 00:00:00,15675.0,16123.0
02.12.2023 00:00:00,15959.0,15965.0
09.12.2023 00:00:00,15691.0,15002.0
16.12.2023 00:00:00,16471.0,15746.0
23.12.2023 00:00:00,17572.0,16363.0
30.12.2023 00:00:00,16626.0,11804.0
07.01.2024 00:00:00,17731.0,11760.0
14.01.2024 00:00:00,15054.0,14480.0
21.01.2024 00:00:00,14918.0,15133.0
28.01.2024 00:00:00,15542.0,15479.0
04.02.2024 00:00:00,15995.0,15632.0
11.02.2024 00:00:00,15686.0,15353.0
18.02.2024 00:00:00,16662.0,14828.0
25.02.2024 00:00:00,16799.0,15546.0
03.03.2024 00:00:00,15875.0,15186.0
10.03.2024 00:00:00,16324.0,15768.0
17.03.2024 00:00:00,17303.0,16082.0
24.03.2024 00:00:00,18392.0,15659.0
31.03.2024 00:00:00,19685.0,16048.0
07.04.2024 00:00:00,20293.0,14267.0
14.04.2024 00:00:00,20099.0,17063.0
21.04.2024 00:00:00,19946.0,17243.0
28.04.2024 00:00:00,19878.0,16775.0
05.05.2024 00:00:00,20330.0,15525.0
12.05.2024 00:00:00,21766.0,16025.0
19.05.2024 00:00:00,20706.0,16520.0
26.05.2024 00:00:00,21709.0,15898.0
02.06.2024 00:00:00,23159.0,17079.0
09.06.2024 00:00:00,21347.0,17798.0
16.06.2024 00:00:00,21085.0,16547.0
23.06.2024 00:00:00,21333.0,16607.0
30.06.2024 00:00:00,24233.0,16094.0
07.07.2024 00:00:00,21728.0,15784.0
14.07.2024 00:00:00,23462.0,16138.0
21.07.2024 00:00:00,23560.0,17148.0
28.07.2024 00:00:00,24518.0,17232.0
04.08.2024 00:00:00,27289.0,15531.0
11.08.2024 00:00:00,25979.0,15128.0
18.08.2024 00:00:00,24310.0,14432.0
25.08.2024 00:00:00,25732.0,16663.0
01.09.2024 00:00:00,24059.0,17170.0
08.09.2024 00:00:00,23896.0,16704.0
15.09.2024 00:00:00,23156.0,16731.0
22.09.2024 00:00:00,22696.0,17054.0
29.09.2024 00:00:00,22420.0,16665.0
06.10.2024 00:00:00,23765.0,17031.0
13.10.2024 00:00:00,22323.0,16528.0
20.10.2024 00:00:00,20611.0,16183.0
27.10.2024 00:00:00,20032.0,15903.0
03.11.2024 00:00:00,18426.0,14618.0
10.11.2024 00:00:00,17406.0,16056.0
17.11.2024 00:00:00,14630.0,16032.0
24.11.2024 00:00:00,15044.0,15459.0
01.12.2024 00:00:00,16152.0,15824.0
08.12.2024 00:00:00,16132.0,15827.0
15.12.2024 00:00:00,14943.0,15745.0
22.12.2024 00:00:00,19019.0,16048.0
29.12.2024 00:00:00,16788.0,11808.0
